ID,ECLO
ACCIDENT_45510,4.222516
ACCIDENT_45511,4.435723
ACCIDENT_45512,3.6950622
ACCIDENT_45513,4.322565
ACCIDENT_45514,3.0968094
ACCIDENT_45515,4.1124225
ACCIDENT_45516,3.7646546
ACCIDENT_45517,3.2846208
ACCIDENT_45518,3.452761
ACCIDENT_45519,3.5618064
ACCIDENT_45520,3.7496383
ACCIDENT_45521,3.286019
ACCIDENT_45522,3.825171
ACCIDENT_45523,4.05058
ACCIDENT_45524,3.6914403
ACCIDENT_45525,4.0393343
ACCIDENT_45526,4.0192456
ACCIDENT_45527,3.9379783
ACCIDENT_45528,3.480934
ACCIDENT_45529,2.9085615
ACCIDENT_45530,3.8654969
ACCIDENT_45531,4.082293
ACCIDENT_45532,3.9005706
ACCIDENT_45533,3.9518638
ACCIDENT_45534,4.158093
ACCIDENT_45535,3.9887252
ACCIDENT_45536,4.118443
ACCIDENT_45537,4.3303475
ACCIDENT_45538,3.6834342
ACCIDENT_45539,3.59783
ACCIDENT_45540,4.1102242
ACCIDENT_45541,3.3095932
ACCIDENT_45542,4.1433372
ACCIDENT_45543,4.3862906
ACCIDENT_45544,4.222481
ACCIDENT_45545,4.031722
ACCIDENT_45546,4.2457576
ACCIDENT_45547,4.183538
ACCIDENT_45548,3.7549746
ACCIDENT_45549,4.0243125
ACCIDENT_45550,3.9639473
ACCIDENT_45551,3.6541739
ACCIDENT_45552,3.6104224
ACCIDENT_45553,4.2293863
ACCIDENT_45554,4.1833425
ACCIDENT_45555,3.8852499
ACCIDENT_45556,3.9215927
ACCIDENT_45557,3.9231706
ACCIDENT_45558,3.8725
ACCIDENT_45559,3.327372
ACCIDENT_45560,2.5903633
ACCIDENT_45561,3.4762032
ACCIDENT_45562,3.970104
ACCIDENT_45563,3.380155
ACCIDENT_45564,4.2546296
ACCIDENT_45565,3.2332096
ACCIDENT_45566,4.3800564
ACCIDENT_45567,3.9331725
ACCIDENT_45568,3.580317
ACCIDENT_45569,4.212878
ACCIDENT_45570,3.3680089
ACCIDENT_45571,4.074041
ACCIDENT_45572,3.9939218
ACCIDENT_45573,3.7963889
ACCIDENT_45574,3.542311
ACCIDENT_45575,5.9593263
ACCIDENT_45576,3.7310226
ACCIDENT_45577,4.454939
ACCIDENT_45578,4.46959
ACCIDENT_45579,3.3459826
ACCIDENT_45580,4.1841626
ACCIDENT_45581,3.919723
ACCIDENT_45582,4.320767
ACCIDENT_45583,3.8748226
ACCIDENT_45584,3.9456534
ACCIDENT_45585,4.0239053
ACCIDENT_45586,3.970705
ACCIDENT_45587,3.7766864
ACCIDENT_45588,3.9944413
ACCIDENT_45589,3.023422
ACCIDENT_45590,3.2320478
ACCIDENT_45591,3.920707
ACCIDENT_45592,4.0090904
ACCIDENT_45593,3.7032378
ACCIDENT_45594,3.8991375
ACCIDENT_45595,3.9663515
ACCIDENT_45596,3.7178829
ACCIDENT_45597,4.151044
ACCIDENT_45598,4.125624
ACCIDENT_45599,4.1531553
ACCIDENT_45600,3.8578608
ACCIDENT_45601,3.9996355
ACCIDENT_45602,2.8141112
ACCIDENT_45603,4.281862
ACCIDENT_45604,4.244722
ACCIDENT_45605,4.5658083
ACCIDENT_45606,4.6318717
ACCIDENT_45607,4.367098
ACCIDENT_45608,4.220888
ACCIDENT_45609,3.385709
ACCIDENT_45610,4.111348
ACCIDENT_45611,4.2240105
ACCIDENT_45612,3.0559685
ACCIDENT_45613,4.1976967
ACCIDENT_45614,3.1391978
ACCIDENT_45615,4.0024753
ACCIDENT_45616,3.9137037
ACCIDENT_45617,4.491008
ACCIDENT_45618,3.709825
ACCIDENT_45619,4.0790443
ACCIDENT_45620,4.276943
ACCIDENT_45621,4.090504
ACCIDENT_45622,4.147361
ACCIDENT_45623,3.0458276
ACCIDENT_45624,4.3447337
ACCIDENT_45625,4.4951925
ACCIDENT_45626,3.3958673
ACCIDENT_45627,4.99936
ACCIDENT_45628,4.4089518
ACCIDENT_45629,4.440365
ACCIDENT_45630,4.38554
ACCIDENT_45631,4.4747458
ACCIDENT_45632,3.268803
ACCIDENT_45633,4.287513
ACCIDENT_45634,3.9981482
ACCIDENT_45635,3.0653048
ACCIDENT_45636,4.6431866
ACCIDENT_45637,4.227377
ACCIDENT_45638,4.306873
ACCIDENT_45639,4.5948577
ACCIDENT_45640,4.486935
ACCIDENT_45641,4.6493134
ACCIDENT_45642,4.365181
ACCIDENT_45643,3.196338
ACCIDENT_45644,4.5092764
ACCIDENT_45645,4.862258
ACCIDENT_45646,4.967473
ACCIDENT_45647,4.6343646
ACCIDENT_45648,4.79662
ACCIDENT_45649,3.7962987
ACCIDENT_45650,4.0003185
ACCIDENT_45651,3.7583394
ACCIDENT_45652,4.0197797
ACCIDENT_45653,3.8650918
ACCIDENT_45654,4.1788797
ACCIDENT_45655,3.9751828
ACCIDENT_45656,4.2027154
ACCIDENT_45657,4.1785502
ACCIDENT_45658,4.187693
ACCIDENT_45659,3.9247863
ACCIDENT_45660,3.8461068
ACCIDENT_45661,3.9145901
ACCIDENT_45662,4.0437236
ACCIDENT_45663,3.9427125
ACCIDENT_45664,4.127802
ACCIDENT_45665,3.9688735
ACCIDENT_45666,4.1097097
ACCIDENT_45667,4.201108
ACCIDENT_45668,3.921024
ACCIDENT_45669,3.404054
ACCIDENT_45670,4.265002
ACCIDENT_45671,4.265242
ACCIDENT_45672,3.9716434
ACCIDENT_45673,3.9794843
ACCIDENT_45674,4.1518965
ACCIDENT_45675,3.893451
ACCIDENT_45676,3.266169
ACCIDENT_45677,4.154801
ACCIDENT_45678,3.969524
ACCIDENT_45679,4.0562572
ACCIDENT_45680,4.1657324
ACCIDENT_45681,4.1968393
ACCIDENT_45682,4.0836296
ACCIDENT_45683,4.1522527
ACCIDENT_45684,3.3311148
ACCIDENT_45685,4.3353953
ACCIDENT_45686,4.839921
ACCIDENT_45687,3.364996
ACCIDENT_45688,4.049346
ACCIDENT_45689,4.0979676
ACCIDENT_45690,3.9180846
ACCIDENT_45691,3.911488
ACCIDENT_45692,4.108205
ACCIDENT_45693,3.994421
ACCIDENT_45694,3.935022
ACCIDENT_45695,4.1484365
ACCIDENT_45696,4.1662025
ACCIDENT_45697,4.2071443
ACCIDENT_45698,3.9988477
ACCIDENT_45699,3.8953433
ACCIDENT_45700,3.6142745
ACCIDENT_45701,3.839078
ACCIDENT_45702,4.1060843
ACCIDENT_45703,3.743852
ACCIDENT_45704,4.257112
ACCIDENT_45705,4.040034
ACCIDENT_45706,3.785431
ACCIDENT_45707,4.1353664
ACCIDENT_45708,4.1649413
ACCIDENT_45709,3.8357124
ACCIDENT_45710,4.121424
ACCIDENT_45711,3.367756
ACCIDENT_45712,3.176683
ACCIDENT_45713,3.8526063
ACCIDENT_45714,3.7837121
ACCIDENT_45715,3.9770162
ACCIDENT_45716,3.9693894
ACCIDENT_45717,4.2797184
ACCIDENT_45718,3.7497373
ACCIDENT_45719,4.338611
ACCIDENT_45720,3.980451
ACCIDENT_45721,4.2226367
ACCIDENT_45722,4.607577
ACCIDENT_45723,4.414809
ACCIDENT_45724,3.035573
ACCIDENT_45725,3.1688228
ACCIDENT_45726,4.0544367
ACCIDENT_45727,3.360628
ACCIDENT_45728,4.2688255
ACCIDENT_45729,3.9990273
ACCIDENT_45730,4.1430955
ACCIDENT_45731,3.8127067
ACCIDENT_45732,3.8470652
ACCIDENT_45733,4.2509403
ACCIDENT_45734,3.6824362
ACCIDENT_45735,4.0575867
ACCIDENT_45736,3.9499462
ACCIDENT_45737,3.710316
ACCIDENT_45738,3.967809
ACCIDENT_45739,3.8421836
ACCIDENT_45740,3.0699482
ACCIDENT_45741,3.6016185
ACCIDENT_45742,3.951453
ACCIDENT_45743,4.205588
ACCIDENT_45744,3.6521916
ACCIDENT_45745,4.2329774
ACCIDENT_45746,4.101667
ACCIDENT_45747,4.183845
ACCIDENT_45748,4.048646
ACCIDENT_45749,4.1409035
ACCIDENT_45750,3.6679454
ACCIDENT_45751,3.9650795
ACCIDENT_45752,3.9650795
ACCIDENT_45753,3.9955795
ACCIDENT_45754,3.7632165
ACCIDENT_45755,3.2849305
ACCIDENT_45756,3.9999619
ACCIDENT_45757,4.29388
ACCIDENT_45758,3.9394758
ACCIDENT_45759,4.025887
ACCIDENT_45760,3.4858224
ACCIDENT_45761,4.0751224
ACCIDENT_45762,4.4928474
ACCIDENT_45763,4.4661407
ACCIDENT_45764,3.862832
ACCIDENT_45765,3.8504705
ACCIDENT_45766,3.940258
ACCIDENT_45767,3.6358185
ACCIDENT_45768,3.96146
ACCIDENT_45769,4.059292
ACCIDENT_45770,3.9295564
ACCIDENT_45771,3.2550719
ACCIDENT_45772,3.718707
ACCIDENT_45773,3.594603
ACCIDENT_45774,3.9052703
ACCIDENT_45775,3.9416647
ACCIDENT_45776,3.5394897
ACCIDENT_45777,3.3998413
ACCIDENT_45778,3.6939068
ACCIDENT_45779,4.143754
ACCIDENT_45780,4.157795
ACCIDENT_45781,4.314833
ACCIDENT_45782,4.16979
ACCIDENT_45783,4.157795
ACCIDENT_45784,3.3664215
ACCIDENT_45785,4.453099
ACCIDENT_45786,4.2130756
ACCIDENT_45787,4.237692
ACCIDENT_45788,3.7427042
ACCIDENT_45789,5.1324162
ACCIDENT_45790,3.8138762
ACCIDENT_45791,4.303087
ACCIDENT_45792,3.391173
ACCIDENT_45793,4.200102
ACCIDENT_45794,4.0886993
ACCIDENT_45795,3.879198
ACCIDENT_45796,3.943924
ACCIDENT_45797,3.7965138
ACCIDENT_45798,3.9582608
ACCIDENT_45799,3.8919506
ACCIDENT_45800,3.936328
ACCIDENT_45801,3.9532635
ACCIDENT_45802,3.9502332
ACCIDENT_45803,3.8745835
ACCIDENT_45804,2.5739915
ACCIDENT_45805,3.6952682
ACCIDENT_45806,3.9238794
ACCIDENT_45807,4.0143247
ACCIDENT_45808,4.014607
ACCIDENT_45809,3.969409
ACCIDENT_45810,4.09304
ACCIDENT_45811,3.8561628
ACCIDENT_45812,4.0607133
ACCIDENT_45813,4.0452185
ACCIDENT_45814,4.2694035
ACCIDENT_45815,4.3228345
ACCIDENT_45816,4.2297587
ACCIDENT_45817,4.199792
ACCIDENT_45818,4.1641273
ACCIDENT_45819,3.817482
ACCIDENT_45820,3.0126667
ACCIDENT_45821,4.4094877
ACCIDENT_45822,4.5120125
ACCIDENT_45823,3.3560975
ACCIDENT_45824,4.654068
ACCIDENT_45825,3.0856447
ACCIDENT_45826,4.1756253
ACCIDENT_45827,4.056104
ACCIDENT_45828,4.3171296
ACCIDENT_45829,3.6845298
ACCIDENT_45830,4.468182
ACCIDENT_45831,4.469751
ACCIDENT_45832,4.220452
ACCIDENT_45833,4.399997
ACCIDENT_45834,4.098587
ACCIDENT_45835,4.2968063
ACCIDENT_45836,4.1662345
ACCIDENT_45837,3.9720361
ACCIDENT_45838,3.2098284
ACCIDENT_45839,4.3031077
ACCIDENT_45840,4.1337366
ACCIDENT_45841,4.042641
ACCIDENT_45842,3.9768622
ACCIDENT_45843,4.439271
ACCIDENT_45844,4.110838
ACCIDENT_45845,4.214595
ACCIDENT_45846,3.087015
ACCIDENT_45847,4.2820597
ACCIDENT_45848,4.0923343
ACCIDENT_45849,4.018397
ACCIDENT_45850,3.4094672
ACCIDENT_45851,4.1590786
ACCIDENT_45852,4.39269
ACCIDENT_45853,4.586557
ACCIDENT_45854,4.8477497
ACCIDENT_45855,4.53139
ACCIDENT_45856,3.6167662
ACCIDENT_45857,4.1557727
ACCIDENT_45858,4.293022
ACCIDENT_45859,4.540354
ACCIDENT_45860,4.1941586
ACCIDENT_45861,4.11763
ACCIDENT_45862,4.248135
ACCIDENT_45863,4.302345
ACCIDENT_45864,3.568981
ACCIDENT_45865,4.326147
ACCIDENT_45866,4.5358453
ACCIDENT_45867,3.9055655
ACCIDENT_45868,4.2298875
ACCIDENT_45869,4.418192
ACCIDENT_45870,4.1503863
ACCIDENT_45871,4.1387362
ACCIDENT_45872,4.1879554
ACCIDENT_45873,4.485534
ACCIDENT_45874,3.720622
ACCIDENT_45875,4.567193
ACCIDENT_45876,3.80701
ACCIDENT_45877,3.585287
ACCIDENT_45878,4.449263
ACCIDENT_45879,4.946521
ACCIDENT_45880,4.063997
ACCIDENT_45881,3.5784893
ACCIDENT_45882,3.9732406
ACCIDENT_45883,4.0023904
ACCIDENT_45884,4.075228
ACCIDENT_45885,4.200706
ACCIDENT_45886,3.4180748
ACCIDENT_45887,3.3616884
ACCIDENT_45888,4.259238
ACCIDENT_45889,4.3897085
ACCIDENT_45890,3.4189084
ACCIDENT_45891,4.365915
ACCIDENT_45892,4.33794
ACCIDENT_45893,4.005358
ACCIDENT_45894,3.9379385
ACCIDENT_45895,4.3558483
ACCIDENT_45896,3.9878583
ACCIDENT_45897,4.449641
ACCIDENT_45898,4.1392884
ACCIDENT_45899,4.154098
ACCIDENT_45900,3.5484045
ACCIDENT_45901,3.4367926
ACCIDENT_45902,4.2003865
ACCIDENT_45903,4.3040643
ACCIDENT_45904,4.7364597
ACCIDENT_45905,4.112795
ACCIDENT_45906,5.946449
ACCIDENT_45907,3.801197
ACCIDENT_45908,3.8344767
ACCIDENT_45909,4.1802545
ACCIDENT_45910,3.911788
ACCIDENT_45911,4.298808
ACCIDENT_45912,4.259446
ACCIDENT_45913,3.7977514
ACCIDENT_45914,3.892998
ACCIDENT_45915,4.3448796
ACCIDENT_45916,4.1924195
ACCIDENT_45917,3.942947
ACCIDENT_45918,3.9574122
ACCIDENT_45919,4.179229
ACCIDENT_45920,3.8892813
ACCIDENT_45921,3.5249214
ACCIDENT_45922,4.3888125
ACCIDENT_45923,4.7705755
ACCIDENT_45924,4.227154
ACCIDENT_45925,4.0434165
ACCIDENT_45926,4.2149167
ACCIDENT_45927,4.1235266
ACCIDENT_45928,4.746788
ACCIDENT_45929,4.696476
ACCIDENT_45930,4.6454954
ACCIDENT_45931,4.066629
ACCIDENT_45932,3.0543785
ACCIDENT_45933,4.0721383
ACCIDENT_45934,3.9212322
ACCIDENT_45935,3.9209208
ACCIDENT_45936,3.0912743
ACCIDENT_45937,4.255641
ACCIDENT_45938,4.1187687
ACCIDENT_45939,4.101146
ACCIDENT_45940,4.0457554
ACCIDENT_45941,4.0826755
ACCIDENT_45942,3.815998
ACCIDENT_45943,3.3252215
ACCIDENT_45944,4.2289224
ACCIDENT_45945,4.2167897
ACCIDENT_45946,3.8976774
ACCIDENT_45947,4.0171447
ACCIDENT_45948,4.0204544
ACCIDENT_45949,4.006496
ACCIDENT_45950,4.0620537
ACCIDENT_45951,3.3514163
ACCIDENT_45952,4.1831036
ACCIDENT_45953,3.5980399
ACCIDENT_45954,3.9621296
ACCIDENT_45955,3.9591095
ACCIDENT_45956,4.1048346
ACCIDENT_45957,4.201173
ACCIDENT_45958,3.9916942
ACCIDENT_45959,4.6272707
ACCIDENT_45960,3.0441022
ACCIDENT_45961,4.3840957
ACCIDENT_45962,4.647883
ACCIDENT_45963,4.572442
ACCIDENT_45964,3.1760364
ACCIDENT_45965,4.2977066
ACCIDENT_45966,4.51786
ACCIDENT_45967,4.014878
ACCIDENT_45968,3.7931628
ACCIDENT_45969,3.8592339
ACCIDENT_45970,3.5325363
ACCIDENT_45971,3.6313977
ACCIDENT_45972,4.264857
ACCIDENT_45973,4.007314
ACCIDENT_45974,4.0669646
ACCIDENT_45975,3.8597448
ACCIDENT_45976,3.9578755
ACCIDENT_45977,4.044849
ACCIDENT_45978,3.899445
ACCIDENT_45979,3.9460227
ACCIDENT_45980,4.0742645
ACCIDENT_45981,4.2955356
ACCIDENT_45982,4.2955356
ACCIDENT_45983,4.590908
ACCIDENT_45984,4.057052
ACCIDENT_45985,3.9846053
ACCIDENT_45986,3.257268
ACCIDENT_45987,4.1402597
ACCIDENT_45988,4.0668964
ACCIDENT_45989,3.8345406
ACCIDENT_45990,4.2720284
ACCIDENT_45991,3.9992883
ACCIDENT_45992,4.414892
ACCIDENT_45993,3.0050166
ACCIDENT_45994,3.5879674
ACCIDENT_45995,3.1270375
ACCIDENT_45996,4.2363644
ACCIDENT_45997,5.069881
ACCIDENT_45998,4.9061313
ACCIDENT_45999,4.839912
ACCIDENT_46000,4.24272
ACCIDENT_46001,4.0523715
ACCIDENT_46002,4.450496
ACCIDENT_46003,3.864486
ACCIDENT_46004,3.978204
ACCIDENT_46005,3.5077224
ACCIDENT_46006,4.285081
ACCIDENT_46007,3.7745564
ACCIDENT_46008,4.1020083
ACCIDENT_46009,3.9156852
ACCIDENT_46010,3.2276087
ACCIDENT_46011,4.3042297
ACCIDENT_46012,3.8821785
ACCIDENT_46013,3.9938378
ACCIDENT_46014,3.7383268
ACCIDENT_46015,4.0656643
ACCIDENT_46016,3.2826273
ACCIDENT_46017,4.0449634
ACCIDENT_46018,3.9220464
ACCIDENT_46019,3.7537205
ACCIDENT_46020,4.201055
ACCIDENT_46021,4.2900825
ACCIDENT_46022,4.063361
ACCIDENT_46023,3.7394736
ACCIDENT_46024,3.2322156
ACCIDENT_46025,4.108968
ACCIDENT_46026,4.1941237
ACCIDENT_46027,4.858853
ACCIDENT_46028,4.965836
ACCIDENT_46029,3.6293051
ACCIDENT_46030,4.6989727
ACCIDENT_46031,5.1238427
ACCIDENT_46032,5.077223
ACCIDENT_46033,5.322608
ACCIDENT_46034,4.582443
ACCIDENT_46035,3.8306231
ACCIDENT_46036,4.184705
ACCIDENT_46037,4.539685
ACCIDENT_46038,4.52138
ACCIDENT_46039,4.5847754
ACCIDENT_46040,4.051648
ACCIDENT_46041,4.173666
ACCIDENT_46042,4.246417
ACCIDENT_46043,4.4151936
ACCIDENT_46044,4.693769
ACCIDENT_46045,4.483618
ACCIDENT_46046,4.2853785
ACCIDENT_46047,4.2643967
ACCIDENT_46048,4.372564
ACCIDENT_46049,4.4871616
ACCIDENT_46050,3.161412
ACCIDENT_46051,4.0743976
ACCIDENT_46052,4.601588
ACCIDENT_46053,4.310261
ACCIDENT_46054,4.1056147
ACCIDENT_46055,4.3258567
ACCIDENT_46056,3.5335052
ACCIDENT_46057,3.555589
ACCIDENT_46058,4.610624
ACCIDENT_46059,4.583859
ACCIDENT_46060,3.7559955
ACCIDENT_46061,4.709242
ACCIDENT_46062,4.9055157
ACCIDENT_46063,4.2736993
ACCIDENT_46064,4.0704126
ACCIDENT_46065,4.4059515
ACCIDENT_46066,3.8939514
ACCIDENT_46067,4.527512
ACCIDENT_46068,4.4162416
ACCIDENT_46069,4.7951326
ACCIDENT_46070,4.4584026
ACCIDENT_46071,4.795355
ACCIDENT_46072,4.4768915
ACCIDENT_46073,3.462135
ACCIDENT_46074,4.6663356
ACCIDENT_46075,4.4291925
ACCIDENT_46076,4.707704
ACCIDENT_46077,3.6177037
ACCIDENT_46078,3.5019453
ACCIDENT_46079,4.294117
ACCIDENT_46080,4.61404
ACCIDENT_46081,5.0485196
ACCIDENT_46082,4.546029
ACCIDENT_46083,3.8463542
ACCIDENT_46084,4.0534024
ACCIDENT_46085,3.9595747
ACCIDENT_46086,3.8488574
ACCIDENT_46087,4.163283
ACCIDENT_46088,4.0527163
ACCIDENT_46089,4.2726893
ACCIDENT_46090,4.23621
ACCIDENT_46091,3.8915899
ACCIDENT_46092,4.247905
ACCIDENT_46093,4.0137167
ACCIDENT_46094,4.2719502
ACCIDENT_46095,3.9380972
ACCIDENT_46096,4.2536945
ACCIDENT_46097,4.1987395
ACCIDENT_46098,3.9898934
ACCIDENT_46099,4.175295
ACCIDENT_46100,3.8915904
ACCIDENT_46101,3.0640745
ACCIDENT_46102,4.0353346
ACCIDENT_46103,4.095774
ACCIDENT_46104,4.2856736
ACCIDENT_46105,4.0886893
ACCIDENT_46106,3.7835174
ACCIDENT_46107,4.195331
ACCIDENT_46108,3.6291747
ACCIDENT_46109,4.3258
ACCIDENT_46110,4.4113374
ACCIDENT_46111,3.6610317
ACCIDENT_46112,4.224318
ACCIDENT_46113,3.4875977
ACCIDENT_46114,3.9812782
ACCIDENT_46115,4.0169086
ACCIDENT_46116,3.9358246
ACCIDENT_46117,3.5908628
ACCIDENT_46118,4.1100607
ACCIDENT_46119,4.260631
ACCIDENT_46120,4.274144
ACCIDENT_46121,4.1068864
ACCIDENT_46122,4.680338
ACCIDENT_46123,4.016139
ACCIDENT_46124,2.7560122
ACCIDENT_46125,4.168129
ACCIDENT_46126,3.1545157
ACCIDENT_46127,4.143044
ACCIDENT_46128,4.0796633
ACCIDENT_46129,4.092132
ACCIDENT_46130,3.815114
ACCIDENT_46131,4.176308
ACCIDENT_46132,4.6156826
ACCIDENT_46133,3.7432876
ACCIDENT_46134,3.8959434
ACCIDENT_46135,3.9581792
ACCIDENT_46136,4.0848827
ACCIDENT_46137,4.1290994
ACCIDENT_46138,4.080059
ACCIDENT_46139,4.4031215
ACCIDENT_46140,3.2129986
ACCIDENT_46141,4.2707944
ACCIDENT_46142,4.1646514
ACCIDENT_46143,4.285397
ACCIDENT_46144,4.5334773
ACCIDENT_46145,4.572124
ACCIDENT_46146,3.6837018
ACCIDENT_46147,5.3434668
ACCIDENT_46148,4.226547
ACCIDENT_46149,3.777984
ACCIDENT_46150,4.066705
ACCIDENT_46151,2.978888
ACCIDENT_46152,3.4019105
ACCIDENT_46153,3.9807088
ACCIDENT_46154,4.0654917
ACCIDENT_46155,3.8780797
ACCIDENT_46156,4.000834
ACCIDENT_46157,4.023939
ACCIDENT_46158,4.1709394
ACCIDENT_46159,4.259671
ACCIDENT_46160,4.211732
ACCIDENT_46161,3.5897207
ACCIDENT_46162,4.346119
ACCIDENT_46163,4.165047
ACCIDENT_46164,4.060433
ACCIDENT_46165,4.154036
ACCIDENT_46166,3.8805015
ACCIDENT_46167,3.6938777
ACCIDENT_46168,3.9972754
ACCIDENT_46169,4.1057262
ACCIDENT_46170,3.3875844
ACCIDENT_46171,4.0881143
ACCIDENT_46172,4.2714767
ACCIDENT_46173,3.5123782
ACCIDENT_46174,2.9038017
ACCIDENT_46175,3.8942406
ACCIDENT_46176,3.368791
ACCIDENT_46177,4.3049583
ACCIDENT_46178,2.6955745
ACCIDENT_46179,3.468218
ACCIDENT_46180,3.760507
ACCIDENT_46181,4.1453094
ACCIDENT_46182,3.982077
ACCIDENT_46183,4.0935874
ACCIDENT_46184,3.2892475
ACCIDENT_46185,3.8828475
ACCIDENT_46186,3.3768446
ACCIDENT_46187,4.05546
ACCIDENT_46188,4.1246057
ACCIDENT_46189,4.7223663
ACCIDENT_46190,3.3968568
ACCIDENT_46191,3.9792786
ACCIDENT_46192,3.9706821
ACCIDENT_46193,4.085954
ACCIDENT_46194,4.526034
ACCIDENT_46195,4.0561585
ACCIDENT_46196,3.9881158
ACCIDENT_46197,4.1287875
ACCIDENT_46198,4.001661
ACCIDENT_46199,4.0615964
ACCIDENT_46200,4.226415
ACCIDENT_46201,3.9141722
ACCIDENT_46202,3.9942217
ACCIDENT_46203,4.0921082
ACCIDENT_46204,4.229876
ACCIDENT_46205,3.8669484
ACCIDENT_46206,3.7452922
ACCIDENT_46207,4.1599274
ACCIDENT_46208,4.0718937
ACCIDENT_46209,3.8107514
ACCIDENT_46210,4.2228556
ACCIDENT_46211,3.9259367
ACCIDENT_46212,4.008495
ACCIDENT_46213,4.3218107
ACCIDENT_46214,4.400541
ACCIDENT_46215,3.6546955
ACCIDENT_46216,4.9656734
ACCIDENT_46217,4.6384068
ACCIDENT_46218,4.199898
ACCIDENT_46219,4.2999563
ACCIDENT_46220,4.5064282
ACCIDENT_46221,4.4106197
ACCIDENT_46222,4.245139
ACCIDENT_46223,4.1573973
ACCIDENT_46224,2.6325755
ACCIDENT_46225,4.4603624
ACCIDENT_46226,4.299449
ACCIDENT_46227,4.476624
ACCIDENT_46228,3.3035278
ACCIDENT_46229,4.276781
ACCIDENT_46230,4.511784
ACCIDENT_46231,3.2764974
ACCIDENT_46232,4.471338
ACCIDENT_46233,4.307085
ACCIDENT_46234,4.4161515
ACCIDENT_46235,4.064077
ACCIDENT_46236,4.4375553
ACCIDENT_46237,4.40456
ACCIDENT_46238,4.394534
ACCIDENT_46239,4.1468215
ACCIDENT_46240,4.3856454
ACCIDENT_46241,4.495853
ACCIDENT_46242,4.265796
ACCIDENT_46243,3.047692
ACCIDENT_46244,4.3760166
ACCIDENT_46245,5.122825
ACCIDENT_46246,4.7377467
ACCIDENT_46247,4.2762465
ACCIDENT_46248,5.946449
ACCIDENT_46249,3.3944204
ACCIDENT_46250,4.553822
ACCIDENT_46251,3.5754662
ACCIDENT_46252,4.6792397
ACCIDENT_46253,4.3315506
ACCIDENT_46254,3.1941588
ACCIDENT_46255,4.4948263
ACCIDENT_46256,4.5337877
ACCIDENT_46257,4.54886
ACCIDENT_46258,4.5959206
ACCIDENT_46259,4.78388
ACCIDENT_46260,5.12598
ACCIDENT_46261,4.9510746
ACCIDENT_46262,5.1244345
ACCIDENT_46263,3.5311043
ACCIDENT_46264,4.576193
ACCIDENT_46265,4.4477987
ACCIDENT_46266,3.1267107
ACCIDENT_46267,4.195426
ACCIDENT_46268,3.9459975
ACCIDENT_46269,4.3664575
ACCIDENT_46270,4.264814
ACCIDENT_46271,4.0533233
ACCIDENT_46272,3.9680364
ACCIDENT_46273,3.6240423
ACCIDENT_46274,4.151828
ACCIDENT_46275,3.9784973
ACCIDENT_46276,3.3266912
ACCIDENT_46277,2.9631224
ACCIDENT_46278,4.0880876
ACCIDENT_46279,4.113123
ACCIDENT_46280,3.7768352
ACCIDENT_46281,4.625293
ACCIDENT_46282,5.2857985
ACCIDENT_46283,4.52096
ACCIDENT_46284,3.8968146
ACCIDENT_46285,3.833594
ACCIDENT_46286,3.7152727
ACCIDENT_46287,4.0529923
ACCIDENT_46288,4.0611086
ACCIDENT_46289,3.9905052
ACCIDENT_46290,3.938067
ACCIDENT_46291,3.8832333
ACCIDENT_46292,3.9359248
ACCIDENT_46293,3.7191026
ACCIDENT_46294,4.0435634
ACCIDENT_46295,3.967031
ACCIDENT_46296,3.8970497
ACCIDENT_46297,3.9319255
ACCIDENT_46298,4.04632
ACCIDENT_46299,4.0379963
ACCIDENT_46300,4.0059605
ACCIDENT_46301,3.9236712
ACCIDENT_46302,3.7870283
ACCIDENT_46303,4.1784496
ACCIDENT_46304,2.800775
ACCIDENT_46305,4.0567565
ACCIDENT_46306,3.8717873
ACCIDENT_46307,4.318775
ACCIDENT_46308,3.5354612
ACCIDENT_46309,4.263087
ACCIDENT_46310,4.1246996
ACCIDENT_46311,3.9066534
ACCIDENT_46312,3.016047
ACCIDENT_46313,3.1707528
ACCIDENT_46314,4.253856
ACCIDENT_46315,4.9049473
ACCIDENT_46316,4.222909
ACCIDENT_46317,3.057784
ACCIDENT_46318,4.126284
ACCIDENT_46319,3.9743385
ACCIDENT_46320,4.0195713
ACCIDENT_46321,4.16857
ACCIDENT_46322,3.2716007
ACCIDENT_46323,4.077371
ACCIDENT_46324,4.09905
ACCIDENT_46325,3.832203
ACCIDENT_46326,3.715847
ACCIDENT_46327,4.210357
ACCIDENT_46328,3.7427166
ACCIDENT_46329,3.3063538
ACCIDENT_46330,4.116967
ACCIDENT_46331,4.0477495
ACCIDENT_46332,4.09706
ACCIDENT_46333,3.0612156
ACCIDENT_46334,3.9864385
ACCIDENT_46335,4.218673
ACCIDENT_46336,3.4996731
ACCIDENT_46337,4.0057106
ACCIDENT_46338,3.778611
ACCIDENT_46339,3.8712394
ACCIDENT_46340,4.1037183
ACCIDENT_46341,3.3918905
ACCIDENT_46342,4.505387
ACCIDENT_46343,3.6041892
ACCIDENT_46344,4.054251
ACCIDENT_46345,4.086458
ACCIDENT_46346,4.093602
ACCIDENT_46347,4.21704
ACCIDENT_46348,4.0117693
ACCIDENT_46349,4.10939
ACCIDENT_46350,4.055614
ACCIDENT_46351,3.8081388
